x,y,z,pitch,yaw,ok,err
0.45,-0.2,0.12,0.9,-0.3,1,9.225905073332859e-05
0.45,-0.2,0.12,0.9,0.0,1,7.866966358979183e-05
0.45,-0.2,0.12,0.9,0.3,1,9.517310639417635e-05
0.45,-0.2,0.12,0.9,0.6,1,5.749950260317068e-05
0.45,-0.2,0.12,1.2,-0.6,1,8.078330388697231e-05
0.45,-0.2,0.12,1.2,-0.3,1,7.647044120567585e-05
0.45,-0.2,0.12,1.2,0.0,0,0.8400590562126647
0.45,-0.2,0.12,1.2,0.3,1,7.658825663451151e-05
0.45,-0.2,0.12,1.2,0.6,1,6.924177785893774e-05
0.45,-0.2,0.12,1.57,-0.6,0,0.03451929174361055
0.45,-0.2,0.12,1.57,-0.3,0,0.05943654110305686
0.45,-0.2,0.12,1.57,0.0,0,0.11060144740560605
0.45,-0.2,0.12,1.57,0.3,0,0.13223751341115836
0.45,-0.2,0.12,1.57,0.6,0,0.22069103793133785
0.45,-0.2,0.16,0.0,-0.6,1,9.123123171098599e-05
0.45,-0.2,0.16,0.0,-0.3,1,6.687037068474534e-05
0.45,-0.2,0.16,0.0,0.0,1,9.245963980773403e-05
0.45,-0.2,0.16,0.0,0.3,1,6.66107409332737e-05
0.45,-0.2,0.16,0.0,0.6,1,5.4566339225160364e-05
0.45,-0.2,0.16,0.225,-0.6,1,5.6617563652777125e-05
0.45,-0.2,0.16,0.225,-0.3,1,9.207668070275167e-05
0.45,-0.2,0.16,0.225,0.0,1,5.761235001476548e-05
0.45,-0.2,0.16,0.225,0.3,1,7.676480472983955e-05
0.45,-0.2,0.16,0.225,0.6,1,8.852725179332706e-05
0.45,-0.2,0.16,0.45,-0.6,1,6.050629834024274e-05
0.45,-0.2,0.16,0.45,-0.3,1,5.578647957934665e-05
0.45,-0.2,0.16,0.45,0.0,1,7.107801381835473e-05
0.45,-0.2,0.16,0.45,0.3,1,6.42446965590715e-05
0.45,-0.2,0.16,0.45,0.6,1,9.635857697320421e-05
0.45,-0.2,0.16,0.675,-0.6,1,7.442378571051621e-05
0.45,-0.2,0.16,0.675,-0.3,1,6.958592965574417e-05
0.45,-0.2,0.16,0.675,0.0,1,7.256765674670789e-05
0.45,-0.2,0.16,0.675,0.3,1,7.396971820246057e-05
0.45,-0.2,0.16,0.675,0.6,1,8.373104850120474e-05
0.45,-0.2,0.16,0.9,-0.6,1,5.54017065368146e-05
0.45,-0.2,0.16,0.9,-0.3,1,9.461101082154687e-05
0.45,-0.2,0.16,0.9,0.0,1,9.505059080509908e-05
0.45,-0.2,0.16,0.9,0.3,1,9.904846780948905e-05
0.45,-0.2,0.16,0.9,0.6,1,6.406500649383732e-05
0.45,-0.2,0.16,1.2,-0.6,1,5.0201227458373564e-05
0.45,-0.2,0.16,1.2,-0.3,1,7.259438115823788e-05
0.45,-0.2,0.16,1.2,0.0,1,6.0057190214916725e-05
0.45,-0.2,0.16,1.2,0.3,1,8.002450392434465e-05
0.45,-0.2,0.16,1.2,0.6,0,0.012414357321612186
0.45,-0.2,0.16,1.57,-0.6,0,0.06426048177453147
0.45,-0.2,0.16,1.57,-0.3,0,0.08876796666610635
0.45,-0.2,0.16,1.57,0.0,0,0.2737845698299895
0.45,-0.2,0.16,1.57,0.3,0,0.2750923670255417
0.45,-0.2,0.16,1.57,0.6,0,0.11718673225026048
0.45,-0.2,0.2,0.0,-0.6,1,5.304095867945595e-05
0.45,-0.2,0.2,0.0,-0.3,1,6.89050822838088e-05
0.45,-0.2,0.2,0.0,0.0,1,5.235106051487656e-05
0.45,-0.2,0.2,0.0,0.3,1,6.463521529308033e-05
0.45,-0.2,0.2,0.0,0.6,1,5.4465658750331615e-05
0.45,-0.2,0.2,0.225,-0.6,1,6.960192052110593e-05
0.45,-0.2,0.2,0.225,-0.3,1,5.2279242029913715e-05
0.45,-0.2,0.2,0.225,0.0,1,5.332590300795253e-05
0.45,-0.2,0.2,0.225,0.3,1,6.58673450088656e-05
0.45,-0.2,0.2,0.225,0.6,1,6.452335459570538e-05
0.45,-0.2,0.2,0.45,-0.6,1,6.166533351430374e-05
0.45,-0.2,0.2,0.45,-0.3,1,5.5346751580600397e-05
0.45,-0.2,0.2,0.45,0.0,1,7.91799828886614e-05
0.45,-0.2,0.2,0.45,0.3,1,6.104397540535767e-05
0.45,-0.2,0.2,0.45,0.6,1,8.412710882926684e-05
0.45,-0.2,0.2,0.675,-0.6,1,8.265325852125854e-05
0.45,-0.2,0.2,0.675,-0.3,1,7.239262644693974e-05
0.45,-0.2,0.2,0.675,0.0,1,7.884440351424897e-05
0.45,-0.2,0.2,0.675,0.3,1,7.596200365095019e-05
0.45,-0.2,0.2,0.675,0.6,1,8.89627603998612e-05
0.45,-0.2,0.2,0.9,-0.6,1,5.679839036450911e-05
0.45,-0.2,0.2,0.9,-0.3,1,9.681950030309893e-05
0.45,-0.2,0.2,0.9,0.0,1,5.6457996333015966e-05
0.45,-0.2,0.2,0.9,0.3,1,5.187063141363213e-05
0.45,-0.2,0.2,0.9,0.6,1,7.241908237133999e-05
0.45,-0.2,0.2,1.2,-0.6,1,8.817039078875391e-05
0.45,-0.2,0.2,1.2,-0.3,1,7.248729583541957e-05
0.45,-0.2,0.2,1.2,0.0,1,5.5048843032474814e-05
0.45,-0.2,0.2,1.2,0.3,0,0.008710879249670317
0.45,-0.2,0.2,1.2,0.6,0,0.15363412961438644
0.45,-0.2,0.2,1.57,-0.6,0,0.14047682134063022
0.45,-0.2,0.2,1.57,-0.3,0,0.16112906487381393
0.45,-0.2,0.2,1.57,0.0,0,0.11474362910691771
0.45,-0.2,0.2,1.57,0.3,0,0.3902806113247533
0.45,-0.2,0.2,1.57,0.6,0,0.14806022247589615
0.45,-0.2,0.25,0.0,-0.6,1,6.997028799762807e-05
0.45,-0.2,0.25,0.0,-0.3,1,9.236097193459395e-05
0.45,-0.2,0.25,0.0,0.0,1,5.295025979493194e-05
0.45,-0.2,0.25,0.0,0.3,1,6.5256354143611e-05
0.45,-0.2,0.25,0.0,0.6,1,5.296713632423734e-05
0.45,-0.2,0.25,0.225,-0.6,1,6.201816618031392e-05
0.45,-0.2,0.25,0.225,-0.3,1,9.816973239243201e-05
0.45,-0.2,0.25,0.225,0.0,1,5.31223781311024e-05
0.45,-0.2,0.25,0.225,0.3,1,5.526662537729572e-05
0.45,-0.2,0.25,0.225,0.6,1,5.092461918364528e-05
0.45,-0.2,0.25,0.45,-0.6,1,7.042153610065327e-05
0.45,-0.2,0.25,0.45,-0.3,1,5.9044294610159665e-05
0.45,-0.2,0.25,0.45,0.0,1,9.841108465505028e-05
0.45,-0.2,0.25,0.45,0.3,1,6.070256716978588e-05
0.45,-0.2,0.25,0.45,0.6,1,8.061589328663155e-05
0.45,-0.2,0.25,0.675,-0.6,1,9.18498710643604e-05
0.45,-0.2,0.25,0.675,-0.3,1,7.729970599148738e-05
0.45,-0.2,0.25,0.675,0.0,1,8.621183423840772e-05
0.45,-0.2,0.25,0.675,0.3,1,7.988896371182755e-05
0.45,-0.2,0.25,0.675,0.6,1,5.13425489804749e-05
0.45,-0.2,0.25,0.9,-0.6,1,5.9083104962709954e-05
0.45,-0.2,0.25,0.9,-0.3,1,5.0151411206434444e-05
0.45,-0.2,0.25,0.9,0.0,1,6.695159086987758e-05
0.45,-0.2,0.25,0.9,0.3,1,5.602517681592618e-05
0.45,-0.2,0.25,0.9,0.6,0,0.0539537656499764
0.45,-0.2,0.25,1.2,-0.6,0,0.016010663326558938
0.45,-0.2,0.25,1.2,-0.3,0,0.016361620525526692
0.45,-0.2,0.25,1.2,0.0,0,0.0991848487775211
0.45,-0.2,0.25,1.2,0.3,0,0.12516654887087422
0.45,-0.2,0.25,1.2,0.6,0,0.333117854351134
0.45,-0.2,0.25,1.57,-0.6,0,0.20254571318379513
0.45,-0.2,0.25,1.57,-0.3,0,0.2612155850348895
0.45,-0.2,0.25,1.57,0.0,0,0.19809718985794628
0.45,-0.2,0.25,1.57,0.3,0,0.20497218148074609
0.45,-0.2,0.25,1.57,0.6,0,0.20902787400231163
0.45,-0.1,0.08,0.0,-0.6,1,9.454274519891447e-05
0.45,-0.1,0.08,0.0,-0.3,1,5.352384889816299e-05
0.45,-0.1,0.08,0.0,0.0,0,0.24275771060013168
0.45,-0.1,0.08,0.0,0.3,1,6.555608076860978e-05
0.45,-0.1,0.08,0.0,0.6,1,9.537360426158936e-05
0.45,-0.1,0.08,0.225,-0.6,1,5.051582343604359e-05
0.45,-0.1,0.08,0.225,-0.3,1,9.886660326128324e-05
0.45,-0.1,0.08,0.225,0.0,1,5.732428937575713e-05
0.45,-0.1,0.08,0.225,0.3,1,5.0583412085533963e-05
0.45,-0.1,0.08,0.225,0.6,1,5.2808920119478635e-05
0.45,-0.1,0.08,0.45,-0.6,1,6.0318696481962775e-05
0.45,-0.1,0.08,0.45,-0.3,1,9.934923216144639e-05
0.45,-0.1,0.08,0.45,0.0,1,9.255192199443043e-05
0.45,-0.1,0.08,0.45,0.3,1,6.55793949818783e-05
0.45,-0.1,0.08,0.45,0.6,1,9.02801458093018e-05
0.45,-0.1,0.08,0.675,-0.6,1,7.154989068508534e-05
0.45,-0.1,0.08,0.675,-0.3,1,5.62190396236242e-05
0.45,-0.1,0.08,0.675,0.0,1,5.92539993377634e-05
0.45,-0.1,0.08,0.675,0.3,1,6.554761708217749e-05
0.45,-0.1,0.08,0.675,0.6,1,8.484900698740287e-05
0.45,-0.1,0.08,0.9,-0.6,1,8.62207973061868e-05
0.45,-0.1,0.08,0.9,-0.3,1,7.1353453951903e-05
0.45,-0.1,0.08,0.9,0.0,1,7.716800078950207e-05
0.45,-0.1,0.08,0.9,0.3,1,6.034202133376213e-05
0.45,-0.1,0.08,0.9,0.6,1,9.877366609281743e-05
0.45,-0.1,0.08,1.2,-0.6,1,7.490219433080904e-05
0.45,-0.1,0.08,1.2,-0.3,1,5.913681374097627e-05
0.45,-0.1,0.08,1.2,0.0,1,6.0190863924325726e-05
0.45,-0.1,0.08,1.2,0.3,1,6.141512119119007e-05
0.45,-0.1,0.08,1.2,0.6,1,7.313921896757274e-05
0.45,-0.1,0.08,1.57,-0.6,1,9.66822299909827e-05
0.45,-0.1,0.08,1.57,-0.3,1,6.894039628592172e-05
0.45,-0.1,0.08,1.57,0.0,1,6.61238165348074e-05
0.45,-0.1,0.08,1.57,0.3,1,7.84616565349475e-05
0.45,-0.1,0.08,1.57,0.6,1,7.90278490609244e-05
0.45,-0.1,0.12,0.0,-0.6,1,9.946089153698568e-05
0.45,-0.1,0.12,0.0,-0.3,1,7.486831155681576e-05
0.45,-0.1,0.12,0.0,0.0,1,7.678506369031592e-05
0.45,-0.1,0.12,0.0,0.3,1,5.906389689618708e-05
0.45,-0.1,0.12,0.0,0.6,1,9.650891714735264e-05
0.45,-0.1,0.12,0.225,-0.6,1,5.001094026146315e-05
0.45,-0.1,0.12,0.225,-0.3,1,8.343492077776693e-05
0.45,-0.1,0.12,0.225,0.0,1,6.831707053613932e-05
0.45,-0.1,0.12,0.225,0.3,1,6.681054014753033e-05
0.45,-0.1,0.12,0.225,0.6,1,5.19248496075387e-05
0.45,-0.1,0.12,0.45,-0.6,1,6.460779840140694e-05
0.45,-0.1,0.12,0.45,-0.3,1,9.258741855848912e-05
0.45,-0.1,0.12,0.45,0.0,1,9.10699228281863e-05
0.45,-0.1,0.12,0.45,0.3,1,6.288745148612456e-05
0.45,-0.1,0.12,0.45,0.6,1,8.371954691581299e-05
0.45,-0.1,0.12,0.675,-0.6,1,7.005281438039823e-05
0.45,-0.1,0.12,0.675,-0.3,1,5.528167822673658e-05
0.45,-0.1,0.12,0.675,0.0,1,5.777758624154241e-05
0.45,-0.1,0.12,0.675,0.3,1,6.450930478853236e-05
0.45,-0.1,0.12,0.675,0.6,1,8.355321450527074e-05
0.45,-0.1,0.12,0.9,-0.6,1,8.927939969256001e-05
0.45,-0.1,0.12,0.9,-0.3,1,7.316130271465353e-05
0.45,-0.1,0.12,0.9,0.0,1,7.844265122375873e-05
0.45,-0.1,0.12,0.9,0.3,1,7.419938535159337e-05
0.45,-0.1,0.12,0.9,0.6,1,5.070470295532176e-05
0.45,-0.1,0.12,1.2,-0.6,1,6.831059194335082e-05
0.45,-0.1,0.12,1.2,-0.3,1,5.56790558650582e-05
0.45,-0.1,0.12,1.2,0.0,1,5.9083938426042816e-05
0.45,-0.1,0.12,1.2,0.3,1,5.0865776772656554e-05
0.45,-0.1,0.12,1.2,0.6,1,7.654947163359141e-05
0.45,-0.1,0.12,1.57,-0.6,0,0.011646585257924833
0.45,-0.1,0.12,1.57,-0.3,0,0.011529698972550958
0.45,-0.1,0.12,1.57,0.0,0,0.014656507682136407
0.45,-0.1,0.12,1.57,0.3,0,0.02584505356253064
0.45,-0.1,0.12,1.57,0.6,0,0.03907146210114477
0.45,-0.1,0.16,0.0,-0.6,1,9.064851864894972e-05
0.45,-0.1,0.16,0.0,-0.3,1,7.352099640726133e-05
0.45,-0.1,0.16,0.0,0.0,1,7.455845711314622e-05
0.45,-0.1,0.16,0.0,0.3,1,5.870544838372122e-05
0.45,-0.1,0.16,0.0,0.6,1,9.345654705791162e-05
0.45,-0.1,0.16,0.225,-0.6,1,5.208066598521141e-05
0.45,-0.1,0.16,0.225,-0.3,1,7.489285380767801e-05
0.45,-0.1,0.16,0.225,0.0,1,6.375057463000165e-05
0.45,-0.1,0.16,0.225,0.3,1,9.361188757418469e-05
0.45,-0.1,0.16,0.225,0.6,1,8.426612496930034e-05
0.45,-0.1,0.16,0.45,-0.6,1,5.9484535025786534e-05
0.45,-0.1,0.16,0.45,-0.3,1,8.764921684372683e-05
0.45,-0.1,0.16,0.45,0.0,1,8.626266124985628e-05
0.45,-0.1,0.16,0.45,0.3,1,6.759667292344966e-05
0.45,-0.1,0.16,0.45,0.6,1,7.672676577157752e-05
0.45,-0.1,0.16,0.675,-0.6,1,7.150942711628778e-05
0.45,-0.1,0.16,0.675,-0.3,1,5.6731744807438444e-05
0.45,-0.1,0.16,0.675,0.0,1,5.865848088962582e-05
0.45,-0.1,0.16,0.675,0.3,1,7.278762142101178e-05
0.45,-0.1,0.16,0.675,0.6,1,8.387493757954427e-05
0.45,-0.1,0.16,0.9,-0.6,1,9.288295011029504e-05
0.45,-0.1,0.16,0.9,-0.3,1,7.527953752347714e-05
0.45,-0.1,0.16,0.9,0.0,1,8.004767557980883e-05
0.45,-0.1,0.16,0.9,0.3,1,9.183353605361976e-05
0.45,-0.1,0.16,0.9,0.6,1,5.23918354909232e-05
0.45,-0.1,0.16,1.2,-0.6,1,6.638413239443964e-05
0.45,-0.1,0.16,1.2,-0.3,1,5.4081537678215366e-05
0.45,-0.1,0.16,1.2,0.0,1,5.818651931084529e-05
0.45,-0.1,0.16,1.2,0.3,1,5.522229747708974e-05
0.45,-0.1,0.16,1.2,0.6,1,8.023869735509821e-05
0.45,-0.1,0.16,1.57,-0.6,0,0.05051769336656699
0.45,-0.1,0.16,1.57,-0.3,0,0.06172816119728873
0.45,-0.1,0.16,1.57,0.0,0,0.05836849068285645
0.45,-0.1,0.16,1.57,0.3,0,0.15100631439346038
0.45,-0.1,0.16,1.57,0.6,0,0.1696742903962859
0.45,-0.1,0.2,0.0,-0.6,1,8.864688754144059e-05
0.45,-0.1,0.2,0.0,-0.3,1,6.385510418220146e-05
0.45,-0.1,0.2,0.0,0.0,1,5.257886725500853e-05
0.45,-0.1,0.2,0.0,0.3,1,6.495039734890327e-05
0.45,-0.1,0.2,0.0,0.6,1,9.222865894168335e-05
0.45,-0.1,0.2,0.225,-0.6,1,5.544031332886503e-05
0.45,-0.1,0.2,0.225,-0.3,1,7.583586223637805e-05
0.45,-0.1,0.2,0.225,0.0,1,6.732724469972728e-05
0.45,-0.1,0.2,0.225,0.3,1,9.009639115450806e-05
0.45,-0.1,0.2,0.225,0.6,1,7.759828521497808e-05
0.45,-0.1,0.2,0.45,-0.6,1,5.9659226399663935e-05
0.45,-0.1,0.2,0.45,-0.3,1,8.96634574931826e-05
0.45,-0.1,0.2,0.45,0.0,1,8.728544226375863e-05
0.45,-0.1,0.2,0.45,0.3,1,8.590474548569218e-05
0.45,-0.1,0.2,0.45,0.6,1,7.407422804915508e-05
0.45,-0.1,0.2,0.675,-0.6,1,7.467706494408806e-05
0.45,-0.1,0.2,0.675,-0.3,1,5.939144621844426e-05
0.45,-0.1,0.2,0.675,0.0,1,6.0618172085952294e-05
0.45,-0.1,0.2,0.675,0.3,1,5.58174474437498e-05
0.45,-0.1,0.2,0.675,0.6,1,8.518418943648889e-05
0.45,-0.1,0.2,0.9,-0.6,1,9.658728575871015e-05
0.45,-0.1,0.2,0.9,-0.3,1,7.754714972468563e-05
0.45,-0.1,0.2,0.9,0.0,1,8.170067858361476e-05
0.45,-0.1,0.2,0.9,0.3,1,7.268840447219863e-05
0.45,-0.1,0.2,0.9,0.6,1,5.450205471449423e-05
0.45,-0.1,0.2,1.2,-0.6,1,6.680658176833514e-05
0.45,-0.1,0.2,1.2,-0.3,1,5.3899755383591845e-05
0.45,-0.1,0.2,1.2,0.0,1,5.780380224464548e-05
0.45,-0.1,0.2,1.2,0.3,1,9.251646088422443e-05
0.45,-0.1,0.2,1.2,0.6,1,8.439787494737274e-05
0.45,-0.1,0.2,1.57,-0.6,0,0.13335736355092512
0.45,-0.1,0.2,1.57,-0.3,0,0.0925077954726621
0.45,-0.1,0.2,1.57,0.0,0,0.13195433061031922
0.45,-0.1,0.2,1.57,0.3,0,0.40170674331690176
0.45,-0.1,0.2,1.57,0.6,0,0.3279429019818456
0.45,-0.1,0.25,0.0,-0.6,1,5.028091050833295e-05
0.45,-0.1,0.25,0.0,-0.3,1,7.023108475977592e-05
0.45,-0.1,0.25,0.0,0.0,1,5.9622190791799256e-05
0.45,-0.1,0.25,0.0,0.3,1,8.419347454653295e-05
0.45,-0.1,0.25,0.0,0.6,1,5.064168050873174e-05
0.45,-0.1,0.25,0.225,-0.6,1,5.403933792389122e-05
0.45,-0.1,0.25,0.225,-0.3,1,7.679226989887497e-05
0.45,-0.1,0.25,0.225,0.0,1,6.877341501953389e-05
0.45,-0.1,0.25,0.225,0.3,1,9.301359451309598e-05
0.45,-0.1,0.25,0.225,0.6,1,7.055508430941812e-05
0.45,-0.1,0.25,0.45,-0.6,1,6.32421458867451e-05
0.45,-0.1,0.25,0.45,-0.3,1,9.76242548528402e-05
0.45,-0.1,0.25,0.45,0.0,1,9.338165201312164e-05
0.45,-0.1,0.25,0.45,0.3,1,9.398864691019048e-05
0.45,-0.1,0.25,0.45,0.6,1,7.339621895708697e-05
0.45,-0.1,0.25,0.675,-0.6,1,7.995372991831272e-05
0.45,-0.1,0.25,0.675,-0.3,1,6.383812599377243e-05
0.45,-0.1,0.25,0.675,0.0,1,6.393228526753748e-05
0.45,-0.1,0.25,0.675,0.3,1,6.985406891098651e-05
0.45,-0.1,0.25,0.675,0.6,1,8.809604652650947e-05
0.45,-0.1,0.25,0.9,-0.6,1,5.087156862280522e-05
0.45,-0.1,0.25,0.9,-0.3,1,8.090526543666687e-05
0.45,-0.1,0.25,0.9,0.0,1,8.399537199264304e-05
0.45,-0.1,0.25,0.9,0.3,1,7.87910389552405e-05
0.45,-0.1,0.25,0.9,0.6,1,5.804328576735974e-05
0.45,-0.1,0.25,1.2,-0.6,0,0.0040162815021304605
0.45,-0.1,0.25,1.2,-0.3,1,5.875795862054719e-05
0.45,-0.1,0.25,1.2,0.0,1,6.0753009223846695e-05
0.45,-0.1,0.25,1.2,0.3,0,0.0656597186695963
0.45,-0.1,0.25,1.2,0.6,0,0.10525223141352706
0.45,-0.1,0.25,1.57,-0.6,0,0.2562032644431115
0.45,-0.1,0.25,1.57,-0.3,0,0.16532405855104812
0.45,-0.1,0.25,1.57,0.0,0,0.2665008976670653
0.45,-0.1,0.25,1.57,0.3,0,0.13207594104920165
0.45,-0.1,0.25,1.57,0.6,0,0.3041103049400235
0.45,0.0,0.08,0.0,-0.6,1,9.111296156017455e-05
0.45,0.0,0.08,0.0,-0.3,1,5.263572616796397e-05
0.45,0.0,0.08,0.0,0.0,0,0.22124244428029652
0.45,0.0,0.08,0.0,0.3,1,5.264539913720048e-05
0.45,0.0,0.08,0.0,0.6,1,9.115126324709096e-05
0.45,0.0,0.08,0.225,-0.6,1,5.9288160654233595e-05
0.45,0.0,0.08,0.225,-0.3,1,8.741950878773389e-05
0.45,0.0,0.08,0.225,0.0,0,0.31900729025012214
0.45,0.0,0.08,0.225,0.3,1,8.74714275004126e-05
0.45,0.0,0.08,0.225,0.6,1,5.921622699936402e-05
0.45,0.0,0.08,0.45,-0.6,1,8.090522378878588e-05
0.45,0.0,0.08,0.45,-0.3,1,9.601531331324074e-05
0.45,0.0,0.08,0.45,0.0,1,8.52239109474049e-05
0.45,0.0,0.08,0.45,0.3,1,9.604122579147263e-05
0.45,0.0,0.08,0.45,0.6,1,8.076910151970064e-05
0.45,0.0,0.08,0.675,-0.6,1,9.87202004160794e-05
0.45,0.0,0.08,0.675,-0.3,1,5.9804511267094306e-05
0.45,0.0,0.08,0.675,0.0,1,5.019474782394432e-05
0.45,0.0,0.08,0.675,0.3,1,5.9799788046269144e-05
0.45,0.0,0.08,0.675,0.6,1,9.795627871536621e-05
0.45,0.0,0.08,0.9,-0.6,1,5.72549319660141e-05
0.45,0.0,0.08,0.9,-0.3,1,7.609478296611793e-05
0.45,0.0,0.08,0.9,0.0,1,6.558120924187316e-05
0.45,0.0,0.08,0.9,0.3,1,7.607741079640535e-05
0.45,0.0,0.08,0.9,0.6,1,5.717042877219152e-05
0.45,0.0,0.08,1.2,-0.6,1,9.984235647095182e-05
0.45,0.0,0.08,1.2,-0.3,1,5.6983230644121315e-05
0.45,0.0,0.08,1.2,0.0,1,5.068132001008795e-05
0.45,0.0,0.08,1.2,0.3,1,5.695628797118697e-05
0.45,0.0,0.08,1.2,0.6,1,9.954670637325e-05
0.45,0.0,0.08,1.57,-0.6,1,7.749706751117938e-05
0.45,0.0,0.08,1.57,-0.3,1,6.0703272916639996e-05
0.45,0.0,0.08,1.57,0.0,1,6.372269655453262e-05
0.45,0.0,0.08,1.57,0.3,1,6.0706257296462894e-05
0.45,0.0,0.08,1.57,0.6,1,7.716293814827765e-05
0.45,0.0,0.12,0.0,-0.6,1,8.182885149050071e-05
0.45,0.0,0.12,0.0,-0.3,1,6.114500000117746e-05
0.45,0.0,0.12,0.0,0.0,1,9.273579170988062e-05
0.45,0.0,0.12,0.0,0.3,1,6.117978067736324e-05
0.45,0.0,0.12,0.0,0.6,1,8.187194258827489e-05
0.45,0.0,0.12,0.225,-0.6,1,8.401864542569323e-05
0.45,0.0,0.12,0.225,-0.3,1,7.482906125327263e-05
0.45,0.0,0.12,0.225,0.0,1,6.933251566870275e-05
0.45,0.0,0.12,0.225,0.3,1,7.488221508448744e-05
0.45,0.0,0.12,0.225,0.6,1,8.387907731232095e-05
0.45,0.0,0.12,0.45,-0.6,1,8.07904658509409e-05
0.45,0.0,0.12,0.45,-0.3,1,9.455178009707305e-05
0.45,0.0,0.12,0.45,0.0,1,7.635645055339095e-05
0.45,0.0,0.12,0.45,0.3,1,9.455826188390376e-05
0.45,0.0,0.12,0.45,0.6,1,8.064860365152292e-05
0.45,0.0,0.12,0.675,-0.6,1,7.8018390174479e-05
0.45,0.0,0.12,0.675,-0.3,1,5.8703660656297345e-05
0.45,0.0,0.12,0.675,0.0,1,9.912783808175284e-05
0.45,0.0,0.12,0.675,0.3,1,5.870052798442758e-05
0.45,0.0,0.12,0.675,0.6,1,7.758067047957072e-05
0.45,0.0,0.12,0.9,-0.6,1,7.048493656902361e-05
0.45,0.0,0.12,0.9,-0.3,1,7.773065719079002e-05
0.45,0.0,0.12,0.9,0.0,1,6.681109170223642e-05
0.45,0.0,0.12,0.9,0.3,1,7.770880622376762e-05
0.45,0.0,0.12,0.9,0.6,1,7.04145614070127e-05
0.45,0.0,0.12,1.2,-0.6,1,6.614623259307303e-05
0.45,0.0,0.12,1.2,-0.3,1,5.659216188675976e-05
0.45,0.0,0.12,1.2,0.0,1,9.880524262536324e-05
0.45,0.0,0.12,1.2,0.3,1,5.6559190384497506e-05
0.45,0.0,0.12,1.2,0.6,1,6.582651580459004e-05
0.45,0.0,0.12,1.57,-0.6,0,0.00557161591989476
0.45,0.0,0.12,1.57,-0.3,0,0.0039043184801806777
0.45,0.0,0.12,1.57,0.0,0,0.0031754800438370447
0.45,0.0,0.12,1.57,0.3,0,0.003900172028599288
0.45,0.0,0.12,1.57,0.6,0,0.005556799634614499
0.45,0.0,0.16,0.0,-0.6,1,7.31571315443972e-05
0.45,0.0,0.16,0.0,-0.3,1,7.144390673218785e-05
0.45,0.0,0.16,0.0,0.0,1,5.198192826474741e-05
0.45,0.0,0.16,0.0,0.3,1,7.152046746349106e-05
0.45,0.0,0.16,0.0,0.6,1,7.321398084342169e-05
0.45,0.0,0.16,0.225,-0.6,1,6.27848837512163e-05
0.45,0.0,0.16,0.225,-0.3,1,7.03127405451408e-05
0.45,0.0,0.16,0.225,0.0,1,5.746656179361097e-05
0.45,0.0,0.16,0.225,0.3,1,7.0358210039711e-05
0.45,0.0,0.16,0.225,0.6,1,6.270860723713793e-05
0.45,0.0,0.16,0.45,-0.6,1,5.203137348700018e-05
0.45,0.0,0.16,0.45,-0.3,1,9.068299884514559e-05
0.45,0.0,0.16,0.45,0.0,1,7.361786490895901e-05
0.45,0.0,0.16,0.45,0.3,1,9.069612128805489e-05
0.45,0.0,0.16,0.45,0.6,1,5.1752728040679963e-05
0.45,0.0,0.16,0.675,-0.6,1,9.96366668112775e-05
0.45,0.0,0.16,0.675,-0.3,1,5.9794942441519136e-05
0.45,0.0,0.16,0.675,0.0,1,5.0732669468945187e-05
0.45,0.0,0.16,0.675,0.3,1,5.979040196490687e-05
0.45,0.0,0.16,0.675,0.6,1,9.953940119210701e-05
0.45,0.0,0.16,0.9,-0.6,1,6.215681155754688e-05
0.45,0.0,0.16,0.9,-0.3,1,7.978799371899866e-05
0.45,0.0,0.16,0.9,0.0,1,6.840831204513803e-05
0.45,0.0,0.16,0.9,0.3,1,7.97604862595523e-05
0.45,0.0,0.16,0.9,0.6,1,6.21425005783675e-05
0.45,0.0,0.16,1.2,-0.6,1,5.295993770058818e-05
0.45,0.0,0.16,1.2,-0.3,1,5.641616481319447e-05
0.45,0.0,0.16,1.2,0.0,1,9.734086992110588e-05
0.45,0.0,0.16,1.2,0.3,1,5.637842364738129e-05
0.45,0.0,0.16,1.2,0.6,1,5.295093111016273e-05
0.45,0.0,0.16,1.57,-0.6,0,0.1178868463636766
0.45,0.0,0.16,1.57,-0.3,0,0.05188640798766616
0.45,0.0,0.16,1.57,0.0,0,0.044178443628576376
0.45,0.0,0.16,1.57,0.3,0,0.05184443319893546
0.45,0.0,0.16,1.57,0.6,0,0.11762239889585206
0.45,0.0,0.2,0.0,-0.6,1,8.02573463409603e-05
0.45,0.0,0.2,0.0,-0.3,1,6.139342317174375e-05
0.45,0.0,0.2,0.0,0.0,1,9.092103243004516e-05
0.45,0.0,0.2,0.0,0.3,1,6.146954523153064e-05
0.45,0.0,0.2,0.0,0.6,1,8.017177263244e-05
0.45,0.0,0.2,0.225,-0.6,1,5.796492510285574e-05
0.45,0.0,0.2,0.225,-0.3,1,7.323374878099802e-05
0.45,0.0,0.2,0.225,0.0,1,5.658821250677598e-05
0.45,0.0,0.2,0.225,0.3,1,7.326024005320508e-05
0.45,0.0,0.2,0.225,0.6,1,5.794085777121648e-05
0.45,0.0,0.2,0.45,-0.6,1,5.133983025837285e-05
0.45,0.0,0.2,0.45,-0.3,1,9.200194906517777e-05
0.45,0.0,0.2,0.45,0.0,1,7.58328254229792e-05
